extract_id,entity_id,entity_type,display_name,review_order,review_batch,review_bucket,chunk_rank,chunk_id,chunk_file,doc_id,source_ref,chunk_type,section_path,matched_terms,match_score,excerpt,excerpt_char_count,needs_llm,llm_skip_reason,generated_by
extract_field_asrank_relationship_04,field_asrank_relationship,DataField,asrank_relationship,5,01_ready_without_manual_note,ready_without_manual_note,4,caida_as_relationships_s001_full_006,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida|caida_as_relationships|can|every|inference|relationship|relationships,7,"...ified the problem by not inferring s2s links. Using maximization of valid paths as an objective, they formulated the AS relationship inference problem as a combinatorial optimization problem: given an undirected graph G derived from a set of BGP paths P , assign the edge type (c2p or p2p) to every edge in G such that the total number of valid paths in P is maximized. They called the problem the type-of-relationship (ToR) problem , conjectured that it is NP-complete, and provided a heuristic solution. Di Battista et al. 3 and independently Erlebach et al. 4 proved that the ToR problem is indeed NP-complete. The latter proved also that it is ev...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_asrank_relationship_05,field_asrank_relationship,DataField,asrank_relationship,5,01_ready_without_manual_note,ready_without_manual_note,5,caida_as_relationships_s001_full_010,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida|caida_as_relationships|can|location|prefix|relationship|relationships,7,"figure 4. shows the effect on customer cones of changing the relationship of A to B from its current one to a peering relationship. figure 4 illustrates how different relationships affect the customer cone sizes of AS A and B . If the original graph had B as a customer of A then A 's cone contains 7 ASes: A,B,C,D,E,F,G . B 's cone contains three ASes: B,F,G . If the link between A and B is changed to a peering link, A loses customers B and G , which it had access to exclusively through its customer relationship with B . A 's cone does not lose F , since it can still reach it through its customer relationship with C . A 's cone size thus shrin...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_asrank_relationship_06,field_asrank_relationship,DataField,asrank_relationship,5,01_ready_without_manual_note,ready_without_manual_note,6,caida_as_relationships_s001_full_012,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida|caida_as_relationships|inference|prefix|relationship|relationships|single,7,"...S graph derived from RouteViews and RIPE RIS BGP table snapshots taken at 24-hour intervals over a 5-day period. The AS relationships available are customer-provider (and provider-customer in the opposite direction), and peer-to-peer. See the README in the Serial-1 data directory for details of the file formats. The general serial-1 procedure for creating a file is as follows: Extract and clean AS paths from the BGP table snapshots. Infer the ASes that form a clique of transit-free networks at the top of the AS topology (Tier-1 ASes), or use a supplied list of these ASes. Break AS paths into triplets, and use these triplets to infer customer-...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_01,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,1,rfc4271_s073_9_2_2_2_003,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#9.2.2.2,standard_section,Aggregating Routing Information,aggregate|aggregated|aggregation|all|atomic_aggregate|attributes|path|present|rfc4271,9,"- determine the longest leading sequence of tuples (as defined above) common to all the AS_PATH attributes of the routes to be aggregated. Make this sequence the leading sequence of the aggregated AS_PATH attribute. - set the type of the rest of the tuples from the AS_PATH attributes of the routes to be aggregated to AS_SET, and append them to the aggregated AS_PATH attribute. - if the aggregated AS_PATH has more than one tuple with the same value (regardless of tuple's type), eliminate all but one such tuple by deleting tuples of the type AS_SET from the aggregated AS_PATH attribute. - for each pair of adjacent tuples in the aggregated AS_PA...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_02,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,2,rfc4271_s026_4_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#4,standard_section,Optional non-transitive.,aggregate|all|atomic_aggregate|attributes|path|present|rfc4271|update,8,"New, transitive optional attributes MAY be attached to the path by the originator or by any other BGP speaker in the path. If they are not attached by the originator, the Partial bit in the Attribute Flags octet is set to 1. The rules for attaching new non-transitive optional attributes will depend on the nature of the specific attribute. The documentation of each new non-transitive optional attribute will be expected to include such rules (the description of the MULTI_EXIT_DISC attribute gives an example). All optional attributes (both transitive and non-transitive), MAY be updated (if appropriate) by BGP speakers in the path. The sender of...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_03,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,3,rfc4271_s033_5_1_6_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#5.1.6,standard_section,ATOMIC_AGGREGATE,aggregate|aggregated|all|atomic_aggregate|path|present|rfc4271|when,8,"ATOMIC_AGGREGATE is a well-known discretionary attribute. When a BGP speaker aggregates several routes for the purpose of advertisement to a particular peer, the AS_PATH of the aggregated route normally includes an AS_SET formed from the set of ASes from which the aggregate was formed. In many cases, the network administrator can determine if the aggregate can safely be advertised without the AS_SET, and without forming route loops. If an aggregate excludes at least some of the AS numbers present in the AS_PATH of the routes that are aggregated as a result of dropping the AS_SET, the aggregated route, when advertised to the peer, SHOULD inclu...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_04,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,4,rfc4271_s076_10_003,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#10,standard_section,BGP Timers,aggregate|aggregated|aggregation|all|atomic_aggregate|path|rfc4271|update,8,"The relationship between the immediate next hop, and the next hop as specified in the NEXT_HOP path attribute. Clarification of the tie-breaking procedures. Clarification of the frequency of route advertisements. Optional Parameter Type 1 (Authentication Information) has been deprecated. UPDATE Message Error subcode 7 (AS Routing Loop) has been deprecated. OPEN Message Error subcode 5 (Authentication Failure) has been deprecated. Use of the Marker field for authentication has been deprecated. Implementations MUST support TCP MD5 [RFC2385] for authentication. Clarification of BGP FSM. Rekhter, et al. Standards Track [Page 92] RFC 4271 BGP-4 Ja...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_05,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,5,rfc4271_s021_2_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#2,standard_section,AS_SEQUENCE: ordered set of ASes a route in,aggregate|all|attributes|path|rfc4271|update,6,"AGGREGATOR is an optional transitive attribute of length 6. The attribute contains the last AS number that formed the aggregate route (encoded as 2 octets), followed by the IP address of the BGP speaker that formed the aggregate route (encoded as 4 octets). This SHOULD be the same address as the one used for the BGP Identifier of the speaker. Usage of this attribute is defined in 5.1.7. Rekhter, et al. Standards Track [Page 19] RFC 4271 BGP-4 January 2006 Network Layer Reachability Information: This variable length field contains a list of IP address prefixes. The length, in octets, of the Network Layer Reachability Information is not encoded...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_atomic_aggregate_06,field_atomic_aggregate,DataField,atomic_aggregate,6,01_ready_without_manual_note,ready_without_manual_note,6,rfc4271_s066_9_1_4_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#9.1.4,standard_section,Overlapping Routes,aggregate|aggregated|all|atomic_aggregate|path|rfc4271,6,"If a BGP speaker chooses to aggregate, then it SHOULD either include all ASes used to form the aggregate in an AS_SET, or add the ATOMIC_AGGREGATE attribute to the route. This attribute is now primarily informational. With the elimination of IP routing protocols that do not support classless routing, and the elimination of router and host implementations that do not support classless routing, there is no longer a need to de-aggregate. Routes SHOULD NOT be de-aggregated. In particular, a route that carries the ATOMIC_AGGREGATE attribute MUST NOT be de-aggregated. That is, the NLRI of this route cannot be more specific. Forwarding along such a...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_bgp_decision_process_01,mechanism_bgp_decision_process,RoutingMechanism,BGP Decision Process,7,01_ready_without_manual_note,ready_without_manual_note,1,rfc4271_s060_9_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#9.1,standard_section,Decision Process,adj-ribs-in|adj-ribs-out|advertisement|attributes|decision|loc-rib|path|process|rfc4271|rib|routes|selected,13,"The Decision Process selects routes for subsequent advertisement by applying the policies in the local Policy Information Base (PIB) to the routes stored in its Adj-RIBs-In. The output of the Decision Process is the set of routes that will be advertised to peers; the selected routes will be stored in the local speaker's Adj-RIBs-Out, according to policy. The BGP Decision Process described here is conceptual, and does not have to be implemented precisely as described, as long as the implementations support the described functionality and they exhibit the same externally visible behavior. The selection process is formalized by defining a functi...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_bgp_decision_process_02,mechanism_bgp_decision_process,RoutingMechanism,BGP Decision Process,7,01_ready_without_manual_note,ready_without_manual_note,2,rfc4271_s011_3_2_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3.2,standard_section,Routing Information Base,adj-ribs-in|adj-ribs-out|advertisement|decision|loc-rib|organizes|process|rfc4271|rib|routes|selected,11,The Routing Information Base (RIB) within a BGP speaker consists of three distinct parts: a) Adj-RIBs-In: The Adj-RIBs-In stores routing information learned from inbound UPDATE messages that were received from other BGP speakers. Their contents represent routes that are available as input to the Decision Process. b) Loc-RIB: The Loc-RIB contains the local routing information the BGP speaker selected by applying its local policies to the routing information contained in its Adj-RIBs-In. These are the routes that will be used by the local BGP speaker. The next hop for each of these routes MUST be resolvable via the local BGP speaker's Routing T...,653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
