field_check_id,session_id,session_order,within_session_order,global_review_order,field_order,entity_id,entity_type,display_name,entity_file,field_name,field_value_json,field_value_preview,verification_prompt,decision_input_path,review_decision,needs_llm,generated_by
field_check_mechanism_rib_model_007_used_for,review_session_001,1,8,8,7,mechanism_rib_model,RoutingMechanism,BGP RIB Model,entities/routing_mechanisms.jsonl,used_for,"[""collector data interpretation"", ""RIB snapshot analysis"", ""route state modeling""]","[""collector data interpretation"", ""RIB snapshot analysis"", ""route state modeling""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_001_definition,review_session_001,1,9,9,1,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,definition,"""RFC9234 uses configured BGP Roles and the Only to Customer path attribute to prevent and detect certain route leaks during ingress and egress processing.""","""RFC9234 uses configured BGP Roles and the Only to Customer path attribute to prevent and detect certain route leaks during ingress and egress processing.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_002_depends_on,review_session_001,1,9,9,2,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,depends_on,"[""BGP Role"", ""OTC Attribute"", ""Provider"", ""Customer"", ""Peer""]","[""BGP Role"", ""OTC Attribute"", ""Provider"", ""Customer"", ""Peer""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_003_evidence,review_session_001,1,9,9,3,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,evidence,"[""bgp_role"", ""otc_attribute"", ""AS relationship context""]","[""bgp_role"", ""otc_attribute"", ""AS relationship context""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_004_limitations,review_session_001,1,9,9,4,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,limitations,"[""Requires deployment and correct configuration of roles and OTC procedures; absence of OTC is not proof of no leak.""]","[""Requires deployment and correct configuration of roles and OTC procedures; absence of OTC is not proof of no leak.""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_005_name,review_session_001,1,9,9,5,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,name,"""BGP Roles and OTC Route Leak Prevention""","""BGP Roles and OTC Route Leak Prevention""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_006_source_refs,review_session_001,1,9,9,6,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,source_refs,"[""rfc9234""]","[""rfc9234""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_route_leak_roles_otc_007_used_for,review_session_001,1,9,9,7,mechanism_route_leak_roles_otc,RoutingMechanism,BGP Roles and OTC Route Leak Prevention,entities/routing_mechanisms.jsonl,used_for,"[""route leak prevention"", ""route leak detection"", ""export policy reasoning""]","[""route leak prevention"", ""route leak detection"", ""export policy reasoning""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_001_definition,review_session_001,1,10,10,1,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,definition,"""BGP UPDATE messages announce feasible routes with path attributes and NLRI or withdraw previously advertised routes from service.""","""BGP UPDATE messages announce feasible routes with path attributes and NLRI or withdraw previously advertised routes from service.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_002_depends_on,review_session_001,1,10,10,2,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,depends_on,"[""BGP Update"", ""NLRI"", ""Withdrawn Routes"", ""Path Attributes""]","[""BGP Update"", ""NLRI"", ""Withdrawn Routes"", ""Path Attributes""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_003_evidence,review_session_001,1,10,10,3,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,evidence,"[""update records"", ""withdrawn routes"", ""announced NLRI""]","[""update records"", ""withdrawn routes"", ""announced NLRI""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_004_limitations,review_session_001,1,10,10,4,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,limitations,"[""An update observed at one collector peer is partial visibility and should not be treated as a global route-state change.""]","[""An update observed at one collector peer is partial visibility and should not be treated as a global route-state change.""]",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_005_name,review_session_001,1,10,10,5,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,name,"""BGP Update and Withdrawal Propagation""","""BGP Update and Withdrawal Propagation""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_006_source_refs,review_session_001,1,10,10,6,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,source_refs,"[""rfc4271"", ""ripe_ris_raw_data"", ""bgpstream_docs""]","[""rfc4271"", ""ripe_ris_raw_data"", ""bgpstream_docs""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_mechanism_update_withdrawal_007_used_for,review_session_001,1,10,10,7,mechanism_update_withdrawal,RoutingMechanism,BGP Update and Withdrawal Propagation,entities/routing_mechanisms.jsonl,used_for,"[""event window construction"", ""prefix outage analysis"", ""route flap analysis"", ""announcement and withdrawal separation""]","[""event window construction"", ""prefix outage analysis"", ""route flap analysis"", ""announcement and withdrawal separation""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_001_belongs_to,review_session_002,2,1,11,1,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,belongs_to,"[""BGP OPEN""]","[""BGP OPEN""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_002_common_errors,review_session_002,2,1,11,2,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,common_errors,"[""Confusing BGP Identifier with router loopback reachability evidence.""]","[""Confusing BGP Identifier with router loopback reachability evidence.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_003_interpretation_rules,review_session_002,2,1,11,3,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,interpretation_rules,"[""Do not treat BGP Identifier as a routable next-hop or prefix ownership field.""]","[""Do not treat BGP Identifier as a routable next-hop or prefix ownership field.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_004_meaning,review_session_002,2,1,11,4,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,meaning,"""BGP Identifier is a four-octet identifier included in the OPEN message to identify a BGP speaker.""","""BGP Identifier is a four-octet identifier included in the OPEN message to identify a BGP speaker.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_005_name,review_session_002,2,1,11,5,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,name,"""bgp_identifier""","""bgp_identifier""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_006_source_refs,review_session_002,2,1,11,6,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,source_refs,"[""rfc4271""]","[""rfc4271""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_bgp_identifier_007_type,review_session_002,2,1,11,7,field_bgp_identifier,DataField,bgp_identifier,entities/data_fields.jsonl,type,"""ipv4_address""","""ipv4_address""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
